transaction_id,date,city,store_id,category,subcategory,customer_id,unit_price,quantity,discount_rate,payment_method,is_return,gross_sales,net_sales
246,2024-09-16,Miami,S006,Books,Comics,C1717,18.95,1,0.0,Cash,0,18.95,18.95
247,2024-02-24,New York,S007,Beauty,Skincare,C1242,21.2,2,0.0,Credit Card,0,42.4,42.4
248,2024-02-26,Los Angeles,S015,Beauty,Makeup,C1132,22.14,3,0.0,Credit Card,0,66.42,66.42
249,2023-04-14,Seattle,S016,Clothing,Women,C1787,41.66,2,0.0,Debit Card,0,83.32,83.32
250,2023-09-11,Los Angeles,S003,Toys,Puzzles,C1696,19.89,1,0.0,Credit Card,0,19.89,19.89
251,2023-08-15,Phoenix,S019,Home,Furniture,C1443,149.05,2,0.0,Cash,0,298.1,298.1
252,2023-04-22,Phoenix,S005,Grocery,Snacks,C1165,7.57,2,0.0,Debit Card,0,15.14,15.14
253,2024-05-24,Phoenix,S010,Beauty,Skincare,C1256,19.32,1,0.1,Wallet,0,19.32,17.388
254,2024-04-17,Seattle,S010,Clothing,Kids,C1095,29.57,1,0.0,Credit Card,0,29.57,29.57
255,2023-04-09,Chicago,S006,Books,Comics,C1737,6.28,1,0.0,Credit Card,0,6.28,6.28
256,2023-06-02,New York,S001,Electronics,Phone,C1656,416.27,1,0.0,Credit Card,0,416.27,416.27
257,2023-12-04,Phoenix,S014,Clothing,Kids,C1031,44.3,1,0.0,Debit Card,0,44.3,44.3
258,2023-06-12,Los Angeles,S016,Home,Decor,C1415,127.52,1,0.01,Credit Card,0,127.52,126.2448
259,2023-06-10,Houston,S014,Toys,Puzzles,C1208,16.24,1,0.07,Credit Card,0,16.24,15.103199999999998
260,2024-08-02,Los Angeles,S012,Toys,Board Games,C1778,22.92,1,0.0,Debit Card,0,22.92,22.92
261,2024-02-02,Houston,S004,Grocery,Beverages,C1253,9.24,3,0.0,Credit Card,0,27.72,27.72
262,2023-10-04,Miami,S020,Toys,Board Games,C1886,22.49,4,0.0,Cash,0,89.96,89.96
263,2024-05-18,Seattle,S011,Home,Furniture,C1510,131.56,2,0.0,Credit Card,0,263.12,263.12
264,2024-01-27,Houston,S001,Electronics,TV,C1517,387.37,1,0.0,Credit Card,0,387.37,387.37
265,2023-05-15,New York,S002,Grocery,Beverages,C1611,8.97,3,0.0,Debit Card,0,26.910000000000004,26.910000000000004
266,2023-07-14,Phoenix,S001,Beauty,Skincare,C1441,26.91,2,0.11,Credit Card,0,53.82,47.8998
267,2024-02-05,Houston,S012,Electronics,TV,C1052,280.52,1,0.0,Credit Card,0,280.52,280.52
268,2024-10-01,New York,S013,Clothing,Women,C1782,36.3,3,0.0,Cash,0,108.89999999999999,108.89999999999999
269,2023-02-02,Phoenix,S004,Home,Furniture,C1403,130.21,1,0.02,Wallet,0,130.21,127.6058
270,2024-04-04,Los Angeles,S005,Home,Decor,C1521,103.75,3,0.0,Credit Card,0,311.25,311.25
271,2024-04-14,Seattle,S011,Beauty,Haircare,C1531,25.96,2,0.0,Debit Card,0,51.92,51.92
272,2024-01-10,Los Angeles,S020,Grocery,Snacks,C1402,8.72,3,0.0,Debit Card,0,26.160000000000004,26.160000000000004
273,2023-01-22,Los Angeles,S017,Beauty,Makeup,C1545,26.04,2,0.0,Debit Card,0,52.08,52.08
274,2023-02-07,New York,S012,Grocery,Dairy,C1426,6.77,2,0.0,Cash,0,13.54,13.54
275,2023-08-18,Seattle,S001,Clothing,Women,C1271,42.51,1,0.0,Cash,0,42.51,42.51
276,2023-12-31,Phoenix,S008,Books,Fiction,C1597,15.98,2,0.0,Debit Card,0,31.96,31.96
277,2024-07-16,Miami,S013,Home,Decor,C1248,114.98,1,0.1,Wallet,0,114.98,103.482
278,2024-03-13,New York,S015,Grocery,Beverages,C1155,7.7,1,0.0,Credit Card,0,7.7,7.7
279,2023-10-10,Phoenix,S016,Beauty,Makeup,C1744,20.58,3,0.12,Credit Card,0,61.739999999999995,54.331199999999995
280,2023-01-27,Los Angeles,S016,Clothing,Women,C1321,26.22,1,0.0,Credit Card,0,26.22,26.22
281,2023-08-14,Phoenix,S012,Books,Comics,C1697,15.55,2,0.0,Debit Card,0,31.1,31.1
282,2023-10-04,Chicago,S008,Grocery,Produce,C1230,9.5,1,0.0,Wallet,0,9.5,9.5
283,2024-08-31,Seattle,S007,Books,Comics,C1500,9.99,2,0.12,Credit Card,0,19.98,17.5824
284,2023-10-11,Miami,S009,Grocery,Dairy,C1587,6.4,5,0.0,Credit Card,0,32.0,32.0
285,2024-04-25,Miami,S012,Beauty,Skincare,C1297,26.56,2,0.03,Wallet,0,53.12,51.526399999999995
286,2024-03-28,Houston,S009,Books,Non-fiction,C1219,12.86,3,0.02,Debit Card,0,38.58,37.8084
287,2024-05-30,Seattle,S009,Home,Furniture,C1630,148.15,2,0.0,Credit Card,0,296.3,296.3
288,2024-06-30,Phoenix,S008,Books,Fiction,C1053,12.72,3,0.08,Credit Card,0,38.160000000000004,35.107200000000006
289,2023-07-11,Seattle,S005,Electronics,Laptop,C1416,333.22,1,0.0,Cash,0,333.22,333.22
290,2023-02-18,Seattle,S007,Beauty,Haircare,C1328,18.67,4,0.07,Credit Card,0,74.68,69.4524
291,2024-05-26,Seattle,S019,Home,Decor,C1756,99.8,2,0.0,Wallet,0,199.6,199.6
292,2023-01-17,Chicago,S014,Beauty,Skincare,C1037,20.55,1,0.0,Credit Card,0,20.55,20.55
293,2023-06-21,Seattle,S010,Electronics,Phone,C1305,430.95,1,0.0,Credit Card,0,430.95,430.95
294,2023-08-08,Los Angeles,S015,Books,Comics,C1536,14.91,5,0.0,Wallet,0,74.55,74.55
295,2023-06-07,Houston,S009,Home,Furniture,C1338,126.59,1,0.13,Credit Card,0,126.59,110.1333
296,2024-04-21,Chicago,S001,Books,Non-fiction,C1809,18.43,1,0.02,Debit Card,0,18.43,18.0614
297,2023-02-15,Phoenix,S013,Beauty,Haircare,C1527,23.44,5,0.11,Credit Card,0,117.2,104.308
298,2024-01-08,Chicago,S016,Grocery,Snacks,C1006,10.3,1,0.05,Credit Card,0,10.3,9.785
299,2024-06-01,Los Angeles,S010,Clothing,Kids,C1586,22.83,2,0.07,Debit Card,0,45.66,42.46379999999999
300,2023-04-09,New York,S004,Toys,Puzzles,C1163,20.09,2,0.0,Debit Card,0,40.18,40.18
301,2023-02-06,Seattle,S010,Books,Fiction,C1654,18.54,2,0.0,Credit Card,0,37.08,37.08
302,2023-10-07,Chicago,S005,Toys,Board Games,C1465,36.39,1,0.0,Debit Card,0,36.39,36.39
303,2023-12-15,Phoenix,S016,Beauty,Makeup,C1821,30.67,1,0.0,Credit Card,0,30.67,30.67
304,2024-05-11,Miami,S020,Beauty,Skincare,C1538,21.91,5,0.0,Debit Card,0,109.55,109.55
305,2023-10-29,Phoenix,S004,Electronics,Laptop,C1586,403.28,1,0.0,Credit Card,0,403.28,403.28
306,2023-06-30,Houston,S004,Books,Fiction,C1734,21.49,3,0.0,Credit Card,0,64.47,64.47
307,2024-08-29,Miami,S002,Toys,Board Games,C1525,19.87,3,0.0,Debit Card,0,59.61,59.61
308,2023-04-09,Seattle,S010,Books,Fiction,C1405,18.69,2,0.08,Credit Card,0,37.38,34.3896
309,2023-04-26,New York,S002,Toys,Puzzles,C1717,20.11,2,0.07,Wallet,0,40.22,37.404599999999995
310,2023-07-10,New York,S016,Electronics,Headphones,C1418,258.41,1,0.0,Credit Card,0,258.41,258.41
311,2023-09-10,Seattle,S014,Grocery,Beverages,C1459,6.9,1,0.0,Wallet,0,6.9,6.9
312,2023-06-10,Seattle,S018,Home,Decor,C1880,114.88,2,0.12,Credit Card,0,229.76,202.1888
313,2023-09-13,Phoenix,S005,Books,Fiction,C1854,13.42,4,0.08,Credit Card,0,53.68,49.385600000000004
314,2023-11-19,Seattle,S018,Toys,Action Figures,C1388,37.22,2,0.0,Credit Card,0,74.44,74.44
315,2023-05-08,Los Angeles,S007,Books,Fiction,C1032,13.37,1,0.0,Credit Card,0,13.37,13.37
316,2023-01-18,New York,S008,Home,Furniture,C1103,93.17,2,0.0,Credit Card,0,186.34,186.34
317,2024-07-19,Miami,S002,Home,Decor,C1045,111.39,4,0.0,Credit Card,0,445.56,445.56
318,2024-07-23,Miami,S002,Home,Decor,C1296,124.44,1,0.14,Wallet,0,124.44,107.0184
319,2023-11-19,Phoenix,S020,Beauty,Makeup,C1838,25.79,1,0.08,Credit Card,0,25.79,23.7268
320,2024-09-17,Seattle,S017,Home,Kitchen,C1307,118.22,2,0.07,Debit Card,0,236.44,219.8892
321,2023-10-15,Seattle,S006,Books,Comics,C1437,18.61,1,0.0,Credit Card,0,18.61,18.61
322,2024-09-30,Seattle,S013,Beauty,Makeup,C1326,23.4,4,0.0,Credit Card,0,93.6,93.6
323,2023-06-04,Chicago,S018,Toys,Board Games,C1869,27.8,1,0.03,Cash,0,27.8,26.966
324,2024-05-04,Houston,S002,Clothing,Women,C1426,38.05,5,0.0,Credit Card,0,190.25,190.25
325,2024-01-21,Chicago,S011,Books,Fiction,C1460,7.4,1,0.0,Credit Card,0,7.4,7.4
326,2023-04-14,Chicago,S002,Grocery,Beverages,C1689,7.06,1,0.0,Credit Card,0,7.06,7.06
327,2024-01-28,Miami,S019,Books,Comics,C1572,17.53,2,0.08,Credit Card,0,35.06,32.2552
328,2023-09-03,Los Angeles,S001,Home,Furniture,C1759,105.85,2,0.04,Wallet,0,211.7,203.23199999999997
329,2023-06-25,Chicago,S020,Books,Fiction,C1406,14.77,4,0.0,Debit Card,0,59.08,59.08
330,2023-02-08,Houston,S015,Clothing,Kids,C1367,43.88,3,0.08,Credit Card,0,131.64000000000001,121.10880000000002
331,2024-04-21,Houston,S004,Beauty,Makeup,C1480,22.23,1,0.0,Credit Card,0,22.23,22.23
332,2024-06-21,Los Angeles,S014,Electronics,Laptop,C1759,501.91,1,0.14,Credit Card,0,501.91,431.6426
333,2024-02-12,Phoenix,S014,Grocery,Snacks,C1200,8.89,1,0.04,Credit Card,0,8.89,8.5344
334,2024-06-08,Houston,S018,Books,Comics,C1345,15.7,1,0.04,Cash,0,15.7,15.072
335,2024-05-20,Seattle,S016,Toys,Board Games,C1750,22.26,1,0.0,Credit Card,0,22.26,22.26
336,2023-02-05,Houston,S006,Clothing,Kids,C1060,37.0,3,0.0,Cash,0,111.0,111.0
337,2023-01-20,Miami,S002,Beauty,Skincare,C1422,11.01,1,0.08,Debit Card,0,11.01,10.1292
338,2023-11-17,Chicago,S001,Home,Decor,C1466,102.37,4,0.08,Debit Card,0,409.48,376.7216
339,2024-05-26,Phoenix,S016,Books,Non-fiction,C1016,10.99,1,0.05,Debit Card,1,10.99,0.0
340,2024-02-04,Phoenix,S009,Clothing,Women,C1017,33.47,1,0.0,Debit Card,0,33.47,33.47
341,2024-04-15,Chicago,S004,Electronics,Laptop,C1246,454.7,1,0.02,Debit Card,0,454.7,445.606
342,2023-05-23,Los Angeles,S013,Electronics,Headphones,C1415,478.72,1,0.0,Credit Card,0,478.72,478.72
343,2023-04-02,Los Angeles,S003,Books,Comics,C1777,15.39,2,0.01,Credit Card,0,30.78,30.4722
344,2023-12-20,Houston,S002,Books,Fiction,C1719,20.31,2,0.02,Credit Card,0,40.62,39.807599999999994
345,2023-02-20,Miami,S011,Clothing,Men,C1540,31.39,1,0.0,Credit Card,0,31.39,31.39
346,2024-07-28,Seattle,S019,Toys,Puzzles,C1047,25.55,2,0.0,Debit Card,0,51.1,51.1
347,2023-07-09,Phoenix,S019,Books,Fiction,C1183,16.52,1,0.0,Credit Card,0,16.52,16.52
348,2023-05-05,Phoenix,S005,Beauty,Makeup,C1840,24.18,4,0.04,Credit Card,0,96.72,92.85119999999999
349,2023-05-30,Chicago,S019,Beauty,Haircare,C1693,18.05,5,0.0,Credit Card,0,90.25,90.25
350,2023-11-10,Chicago,S003,Clothing,Kids,C1354,25.81,3,0.04,Credit Card,0,77.42999999999999,74.33279999999999
351,2024-07-23,Los Angeles,S020,Beauty,Makeup,C1609,26.74,4,0.03,Cash,1,106.96,0.0
352,2023-12-08,Los Angeles,S015,Toys,Board Games,C1364,27.12,2,0.0,Credit Card,0,54.24,54.24
353,2023-11-01,Phoenix,S013,Electronics,Headphones,C1817,464.15,1,0.07,Credit Card,0,464.15,431.6594999999999
354,2023-02-23,Houston,S005,Books,Non-fiction,C1324,12.1,1,0.15,Credit Card,0,12.1,10.285
355,2024-03-19,Houston,S012,Beauty,Haircare,C1104,28.02,2,0.01,Credit Card,0,56.04,55.4796
356,2024-09-04,Phoenix,S017,Toys,Board Games,C1026,32.49,1,0.16,Debit Card,0,32.49,27.2916
357,2023-09-21,Miami,S011,Beauty,Haircare,C1012,31.22,2,0.15,Credit Card,0,62.44,53.074
358,2023-02-22,Phoenix,S008,Clothing,Kids,C1173,43.43,2,0.0,Credit Card,0,86.86,86.86
359,2024-07-25,Los Angeles,S016,Home,Furniture,C1171,105.02,4,0.0,Credit Card,0,420.08,420.08
360,2024-09-11,New York,S012,Grocery,Snacks,C1738,7.36,2,0.0,Debit Card,0,14.72,14.72
361,2023-01-05,New York,S005,Grocery,Dairy,C1405,7.02,1,0.0,Debit Card,0,7.02,7.02
362,2023-04-13,Los Angeles,S015,Grocery,Beverages,C1835,7.95,1,0.0,Debit Card,0,7.95,7.95
363,2023-07-15,Los Angeles,S011,Clothing,Kids,C1205,39.48,1,0.0,Credit Card,0,39.48,39.48
364,2023-12-16,Los Angeles,S010,Books,Comics,C1648,15.37,1,0.0,Debit Card,0,15.37,15.37
365,2023-02-16,Houston,S009,Beauty,Haircare,C1373,25.75,3,0.18,Debit Card,0,77.25,63.345000000000006
366,2023-09-26,Phoenix,S006,Books,Comics,C1027,17.81,5,0.0,Credit Card,0,89.05,89.05
367,2024-01-05,Houston,S010,Beauty,Makeup,C1070,22.81,1,0.0,Cash,0,22.81,22.81
368,2024-09-27,Houston,S005,Books,Non-fiction,C1247,13.11,2,0.03,Credit Card,0,26.22,25.4334
369,2023-04-16,Houston,S003,Toys,Action Figures,C1490,34.6,1,0.0,Debit Card,0,34.6,34.6
370,2023-04-30,Miami,S014,Clothing,Men,C1809,26.44,1,0.0,Debit Card,0,26.44,26.44
371,2024-08-26,Phoenix,S003,Electronics,Laptop,C1673,456.41,1,0.0,Credit Card,0,456.41,456.41
372,2023-02-27,Phoenix,S013,Beauty,Haircare,C1815,16.31,1,0.0,Credit Card,0,16.31,16.31
373,2023-12-12,Phoenix,S017,Clothing,Kids,C1704,44.36,2,0.0,Credit Card,0,88.72,88.72
374,2024-04-18,Miami,S019,Books,Comics,C1154,18.55,2,0.17,Credit Card,0,37.1,30.793
375,2023-04-27,Houston,S003,Electronics,Laptop,C1356,517.87,4,0.09,Credit Card,0,2071.48,1885.0468
376,2023-05-07,Houston,S012,Toys,Board Games,C1448,23.86,1,0.0,Credit Card,0,23.86,23.86
377,2024-01-28,New York,S004,Electronics,Headphones,C1663,634.48,1,0.07,Cash,0,634.48,590.0663999999999
378,2023-02-27,Seattle,S008,Clothing,Men,C1565,40.54,1,0.11,Debit Card,0,40.54,36.0806
379,2024-09-25,Chicago,S013,Books,Fiction,C1190,16.68,3,0.0,Credit Card,1,50.04,0.0
380,2024-05-27,Phoenix,S007,Toys,Action Figures,C1439,25.94,2,0.13,Debit Card,0,51.88,45.135600000000004
381,2023-04-06,Miami,S003,Clothing,Men,C1818,41.26,1,0.0,Credit Card,0,41.26,41.26
382,2024-09-29,Houston,S004,Grocery,Beverages,C1540,4.83,3,0.0,Credit Card,0,14.49,14.49
383,2023-04-28,Houston,S019,Electronics,Headphones,C1360,454.22,1,0.0,Debit Card,0,454.22,454.22
384,2024-07-13,Seattle,S010,Clothing,Kids,C1086,39.18,5,0.0,Credit Card,0,195.9,195.9
385,2024-08-23,New York,S006,Grocery,Snacks,C1523,6.99,2,0.07,Debit Card,0,13.98,13.0014
386,2024-05-02,Houston,S006,Toys,Action Figures,C1550,21.36,1,0.0,Debit Card,0,21.36,21.36
387,2023-08-25,Phoenix,S006,Toys,Puzzles,C1143,20.94,5,0.01,Cash,0,104.7,103.653
388,2023-09-29,Miami,S012,Electronics,TV,C1139,490.03,2,0.03,Credit Card,0,980.06,950.6582
389,2023-07-08,Seattle,S016,Toys,Action Figures,C1503,36.1,1,0.0,Cash,0,36.1,36.1
390,2024-03-22,New York,S019,Electronics,Laptop,C1299,450.79,1,0.09,Credit Card,0,450.79,410.2189
391,2024-08-03,Miami,S015,Clothing,Kids,C1791,37.19,1,0.0,Debit Card,0,37.19,37.19
392,2023-09-04,New York,S009,Beauty,Makeup,C1843,27.25,5,0.0,Debit Card,0,136.25,136.25
393,2023-03-17,Miami,S015,Clothing,Men,C1435,26.19,3,0.07,Cash,0,78.57000000000001,73.0701
394,2023-06-03,Los Angeles,S002,Toys,Puzzles,C1356,25.36,1,0.0,Credit Card,0,25.36,25.36
395,2024-03-10,New York,S008,Home,Decor,C1602,115.11,2,0.0,Cash,0,230.22,230.22
396,2023-03-27,Houston,S006,Clothing,Men,C1803,47.65,2,0.07,Credit Card,0,95.3,88.62899999999999
397,2023-10-12,Los Angeles,S018,Grocery,Snacks,C1331,10.89,5,0.0,Credit Card,0,54.45,54.45
398,2023-08-08,Miami,S017,Books,Fiction,C1138,16.42,4,0.0,Cash,0,65.68,65.68
399,2023-03-10,Los Angeles,S005,Books,Fiction,C1255,17.81,2,0.07,Credit Card,0,35.62,33.126599999999996
400,2023-02-16,Miami,S013,Toys,Board Games,C1591,25.94,2,0.0,Debit Card,0,51.88,51.88
401,2023-04-04,New York,S003,Toys,Action Figures,C1767,24.3,2,0.09,Wallet,0,48.6,44.226000000000006
402,2024-03-28,Houston,S011,Clothing,Men,C1889,35.17,2,0.0,Debit Card,0,70.34,70.34
403,2023-07-23,Houston,S012,Beauty,Skincare,C1814,20.84,2,0.0,Credit Card,0,41.68,41.68
404,2023-08-06,Chicago,S016,Grocery,Produce,C1848,8.02,1,0.12,Debit Card,0,8.02,7.0576
405,2024-04-18,Miami,S016,Beauty,Haircare,C1698,22.95,2,0.0,Credit Card,0,45.9,45.9
406,2024-03-07,Miami,S015,Electronics,Phone,C1878,399.44,1,0.09,Credit Card,0,399.44,363.4904
407,2023-12-07,Houston,S007,Books,Fiction,C1665,18.21,2,0.07,Cash,0,36.42,33.870599999999996
408,2024-07-04,New York,S012,Grocery,Dairy,C1380,10.64,3,0.0,Debit Card,0,31.92,31.92
409,2024-09-03,Seattle,S010,Books,Comics,C1773,14.31,1,0.1,Debit Card,0,14.31,12.879000000000001
410,2023-10-16,New York,S007,Toys,Board Games,C1135,23.15,1,0.0,Debit Card,0,23.15,23.15
411,2023-09-11,New York,S011,Beauty,Skincare,C1880,16.07,3,0.0,Credit Card,0,48.21,48.21
412,2023-12-23,Houston,S003,Books,Fiction,C1105,15.97,1,0.08,Cash,0,15.97,14.692400000000001
413,2023-01-23,Miami,S005,Books,Comics,C1146,8.47,3,0.08,Debit Card,0,25.410000000000004,23.377200000000006
414,2024-06-05,Chicago,S015,Grocery,Snacks,C1643,10.0,2,0.0,Wallet,0,20.0,20.0
415,2023-04-10,Houston,S007,Electronics,Phone,C1143,409.66,3,0.0,Debit Card,0,1228.98,1228.98
416,2023-06-29,Houston,S011,Beauty,Skincare,C1253,21.07,4,0.15,Credit Card,0,84.28,71.638
417,2023-08-11,Phoenix,S020,Grocery,Dairy,C1868,8.36,1,0.0,Cash,0,8.36,8.36
418,2024-03-17,Phoenix,S017,Home,Decor,C1401,120.42,2,0.0,Credit Card,0,240.84,240.84
419,2024-08-30,Chicago,S016,Toys,Board Games,C1246,22.41,3,0.0,Debit Card,0,67.23,67.23
420,2023-11-21,New York,S012,Grocery,Snacks,C1396,6.3,1,0.0,Debit Card,0,6.3,6.3
421,2024-05-30,Seattle,S006,Beauty,Haircare,C1788,18.52,1,0.04,Debit Card,1,18.52,0.0
422,2023-01-16,Chicago,S002,Electronics,TV,C1518,300.2,1,0.07,Debit Card,0,300.2,279.186
423,2023-12-02,Houston,S013,Electronics,Laptop,C1284,532.44,1,0.06,Credit Card,0,532.44,500.4936
424,2023-09-15,Miami,S005,Clothing,Women,C1400,32.71,1,0.0,Cash,0,32.71,32.71
425,2024-05-11,Seattle,S003,Grocery,Beverages,C1747,8.74,1,0.0,Credit Card,0,8.74,8.74
426,2023-06-09,Houston,S004,Toys,Action Figures,C1623,22.25,1,0.09,Debit Card,0,22.25,20.247500000000002
427,2024-04-19,Chicago,S004,Electronics,Laptop,C1718,407.9,1,0.06,Credit Card,0,407.9,383.42599999999993
428,2024-01-15,Phoenix,S009,Home,Kitchen,C1129,125.29,1,0.0,Cash,0,125.29,125.29
429,2024-06-28,New York,S001,Grocery,Beverages,C1278,10.51,4,0.0,Credit Card,0,42.04,42.04
430,2024-03-02,Seattle,S003,Toys,Puzzles,C1523,25.34,1,0.0,Credit Card,0,25.34,25.34
431,2024-09-04,Los Angeles,S006,Grocery,Dairy,C1587,5.44,1,0.0,Credit Card,0,5.44,5.44
432,2023-09-25,New York,S002,Beauty,Skincare,C1250,18.07,2,0.1,Credit Card,0,36.14,32.526
433,2024-07-30,Chicago,S002,Clothing,Kids,C1758,40.53,1,0.0,Credit Card,0,40.53,40.53
434,2024-02-21,Seattle,S011,Grocery,Dairy,C1585,10.08,1,0.01,Debit Card,0,10.08,9.9792
435,2023-06-17,Chicago,S008,Beauty,Makeup,C1047,14.11,1,0.0,Credit Card,0,14.11,14.11
436,2023-02-12,Los Angeles,S010,Grocery,Dairy,C1566,7.79,1,0.0,Credit Card,0,7.79,7.79
437,2024-07-09,Miami,S010,Books,Comics,C1248,16.24,1,0.0,Debit Card,0,16.24,16.24
438,2023-10-12,Miami,S007,Books,Comics,C1778,13.8,3,0.0,Credit Card,0,41.400000000000006,41.400000000000006
439,2024-02-01,New York,S008,Clothing,Women,C1651,36.89,1,0.0,Cash,0,36.89,36.89
440,2023-01-12,New York,S013,Beauty,Makeup,C1744,27.2,1,0.09,Credit Card,0,27.2,24.752
441,2024-08-29,Houston,S016,Electronics,Laptop,C1728,337.55,1,0.01,Credit Card,0,337.55,334.1745
442,2023-10-29,Miami,S017,Toys,Action Figures,C1381,26.49,2,0.0,Debit Card,0,52.98,52.98
443,2023-09-10,Phoenix,S005,Books,Non-fiction,C1076,11.75,1,0.0,Credit Card,0,11.75,11.75
444,2024-05-13,Chicago,S008,Grocery,Produce,C1871,9.57,3,0.0,Cash,0,28.71,28.71
445,2023-02-04,Seattle,S011,Grocery,Beverages,C1278,7.76,2,0.0,Wallet,0,15.52,15.52
446,2023-03-31,Miami,S019,Electronics,Laptop,C1108,420.49,1,0.11,Credit Card,0,420.49,374.2361
447,2024-08-27,Phoenix,S012,Beauty,Skincare,C1462,17.12,1,0.13,Credit Card,0,17.12,14.894400000000001
448,2024-08-24,Chicago,S010,Beauty,Makeup,C1713,15.86,1,0.0,Credit Card,0,15.86,15.86
449,2024-02-22,Chicago,S003,Books,Fiction,C1364,16.77,1,0.07,Credit Card,0,16.77,15.596099999999998
450,2023-04-25,Miami,S006,Electronics,TV,C1875,430.6,1,0.0,Debit Card,0,430.6,430.6
451,2024-09-08,Houston,S004,Beauty,Skincare,C1124,24.08,2,0.06,Cash,0,48.16,45.270399999999995
452,2023-07-15,Chicago,S007,Beauty,Haircare,C1381,23.41,3,0.0,Wallet,0,70.23,70.23
453,2024-05-15,Phoenix,S009,Beauty,Skincare,C1022,29.28,2,0.0,Credit Card,0,58.56,58.56
454,2024-09-17,Miami,S005,Electronics,Headphones,C1125,569.34,1,0.04,Credit Card,0,569.34,546.5664
455,2024-05-07,Phoenix,S014,Beauty,Makeup,C1404,26.18,1,0.0,Credit Card,0,26.18,26.18
456,2023-03-16,Los Angeles,S007,Home,Kitchen,C1286,125.83,1,0.0,Credit Card,0,125.83,125.83
457,2024-02-17,Phoenix,S008,Books,Non-fiction,C1510,17.23,2,0.0,Debit Card,0,34.46,34.46
458,2024-01-11,Los Angeles,S013,Home,Kitchen,C1204,100.02,3,0.0,Cash,0,300.06,300.06
459,2024-02-24,Miami,S018,Beauty,Skincare,C1391,22.63,3,0.0,Credit Card,0,67.89,67.89
460,2023-10-04,Houston,S012,Clothing,Kids,C1329,40.95,5,0.09,Credit Card,0,204.75,186.32250000000002
461,2024-01-29,Chicago,S001,Beauty,Haircare,C1059,23.67,1,0.0,Credit Card,0,23.67,23.67
462,2024-04-01,Phoenix,S008,Home,Furniture,C1253,160.06,2,0.0,Credit Card,0,320.12,320.12
463,2023-07-11,Seattle,S002,Beauty,Skincare,C1589,17.85,1,0.0,Cash,0,17.85,17.85
464,2023-04-09,Miami,S006,Home,Furniture,C1606,127.13,1,0.15,Debit Card,0,127.13,108.06049999999999
465,2024-07-01,Phoenix,S001,Books,Comics,C1360,14.65,4,0.0,Debit Card,0,58.6,58.6
466,2023-04-06,Chicago,S016,Clothing,Women,C1179,46.65,4,0.0,Credit Card,0,186.6,186.6
467,2023-07-09,Chicago,S001,Clothing,Women,C1000,27.75,1,0.06,Debit Card,0,27.75,26.084999999999997
468,2023-02-06,Los Angeles,S006,Beauty,Haircare,C1060,25.31,2,0.01,Debit Card,0,50.62,50.1138
469,2024-01-04,Miami,S004,Beauty,Makeup,C1881,24.95,4,0.15,Credit Card,0,99.8,84.83
470,2024-06-08,Seattle,S013,Clothing,Men,C1344,31.0,1,0.08,Credit Card,0,31.0,28.52
471,2023-10-06,Houston,S016,Books,Non-fiction,C1178,18.02,2,0.0,Debit Card,0,36.04,36.04
472,2023-08-05,Phoenix,S012,Home,Decor,C1603,106.81,3,0.0,Credit Card,0,320.43,320.43
473,2023-09-30,Los Angeles,S005,Home,Decor,C1001,132.9,1,0.0,Wallet,0,132.9,132.9
474,2023-03-03,Miami,S019,Electronics,Laptop,C1616,488.54,1,0.09,Cash,0,488.54,444.57140000000004
475,2024-08-18,Seattle,S019,Electronics,TV,C1144,615.43,1,0.1,Credit Card,0,615.43,553.887
476,2023-12-08,Los Angeles,S006,Books,Fiction,C1841,9.37,6,0.0,Debit Card,0,56.22,56.22
477,2024-02-01,Houston,S001,Grocery,Snacks,C1255,7.03,2,0.0,Credit Card,0,14.06,14.06
478,2023-01-19,Seattle,S001,Electronics,TV,C1448,482.68,1,0.0,Wallet,0,482.68,482.68
479,2023-06-26,Houston,S013,Grocery,Beverages,C1103,10.33,5,0.0,Cash,0,51.65,51.65
480,2024-09-03,Miami,S008,Home,Kitchen,C1075,84.09,3,0.0,Credit Card,1,252.27,0.0
481,2024-01-31,Los Angeles,S004,Electronics,Headphones,C1174,264.78,1,0.0,Credit Card,0,264.78,264.78
482,2024-03-20,New York,S011,Clothing,Kids,C1494,37.49,2,0.0,Credit Card,0,74.98,74.98
483,2023-08-21,Phoenix,S014,Home,Furniture,C1103,166.16,1,0.03,Wallet,0,166.16,161.1752
484,2023-03-17,Phoenix,S018,Grocery,Produce,C1304,4.84,4,0.11,Credit Card,0,19.36,17.2304
485,2023-09-22,Miami,S016,Home,Furniture,C1369,119.29,2,0.04,Credit Card,0,238.58,229.0368
486,2024-03-30,Seattle,S020,Toys,Board Games,C1099,33.22,1,0.09,Credit Card,0,33.22,30.2302
487,2024-01-19,New York,S016,Beauty,Skincare,C1315,22.08,2,0.0,Credit Card,0,44.16,44.16
488,2024-07-17,Los Angeles,S003,Books,Comics,C1396,16.42,1,0.03,Cash,0,16.42,15.9274
489,2024-05-20,Houston,S002,Grocery,Beverages,C1476,7.02,2,0.02,Cash,0,14.04,13.759199999999998
490,2024-01-02,Chicago,S004,Electronics,Headphones,C1827,467.88,1,0.0,Wallet,0,467.88,467.88
491,2023-05-24,Phoenix,S002,Beauty,Haircare,C1838,27.18,1,0.0,Wallet,0,27.18,27.18
